customer_id,region,income,debt,loan_amount,loan_purpose,township_flag,load_shedding_hours,transaction_frequency,support_tickets,days_since_last_contact,churned,income_missing,township_flag_missing
CUST_007784,Johannesburg,15420.07118571924,5183.22400913773,8107.111875478655,debt_consolidation,0.0,4.0,7.0,0.0,3.0,0.0,0,0
CUST_000349,Cape Town,16701.901760194847,4325.337606794153,15751.44398736236,debt_consolidation,0.0,1.0,9.0,0.0,19.0,0.0,0,0
CUST_011707,Pretoria,17588.133875891897,5659.202637015429,5020.709585732942,home_improvement,0.0,1.0,8.0,1.0,0.0,0.0,0,0
CUST_012942_DUP,Durban,13166.959384036543,2269.2485016132314,8764.671418870574,education,0.0,4.0,12.0,0.0,64.0,0.0,0,0
CUST_006189,Johannesburg,19202.80957377608,3726.604362999791,10762.392038897817,debt_consolidation,0.0,3.0,9.0,3.0,78.0,0.0,0,0
CUST_014433,Johannesburg,8080.922924450747,2137.902554720862,4374.028287131706,medical,0.0,0.0,8.0,0.0,171.0,0.0,0,0
CUST_004220,Johannesburg,5934.549286932242,1522.193471817032,4080.236819229956,debt_consolidation,0.0,7.0,8.0,2.0,135.0,0.0,0,0
CUST_003648,Cape Town,10713.0,2526.336264391476,8229.297588633419,other,0.0,3.0,5.0,0.0,8.0,0.0,0,0
CUST_011847,Pretoria,9756.807276778643,3730.4313857625775,2475.721864918597,car,1.0,5.0,8.0,2.0,65.0,0.0,0,0
CUST_000431,Johannesburg,47900.691146965,18950.665153525424,28795.593827025656,other,0.0,4.0,5.0,3.0,24.0,0.0,0,0
CUST_001520,Pretoria,,,,debt_consolidation,0.0,2.0,5.0,2.0,7.0,0.0,1,0
CUST_001952,Johannesburg,6252.465702756418,3193.609898731525,1431.7401736754014,other,0.0,4.0,6.0,0.0,12.0,0.0,0,0
CUST_013976,Johannesburg,7157.432274077291,1357.4178617811972,1000.0,home_improvement,0.0,3.0,10.0,0.0,36.0,1.0,0,0
CUST_013055,Johannesburg,11080.548976954668,3703.185574861759,6470.731236372302,debt_consolidation,1.0,6.0,11.0,0.0,2.0,0.0,0,0
CUST_007153,Pretoria,6989.8095525372655,1502.7883809200086,2699.807794034986,business,1.0,9.0,10.0,0.0,58.0,0.0,0,0
CUST_007441,Durban,10477.045946066964,4223.6438950872725,4599.243672751023,other,0.0,3.0,10.0,0.0,6.0,0.0,0,0
CUST_007224,Johannesburg,7655.0,4037.6858990393375,3387.3130381463566,debt_consolidation,0.0,2.0,9.0,0.0,9.0,0.0,0,0
CUST_007332,Gqeberha,13862.323472774562,-7432.6786890642015,7507.219252205095,car,0.0,6.0,7.0,0.0,7.0,0.0,0,0
CUST_000160,Durban,2828.9356361495416,1242.6585642516743,1571.2715967783884,car,0.0,3.0,13.0,2.0,44.0,0.0,0,0
CUST_012423,Johannesburg,11191.856027456908,2663.701435010985,4948.809073997237,debt_consolidation,0.0,7.0,3.0,3.0,19.0,1.0,0,0
CUST_005364,Durban,,,,other,1.0,7.0,9.0,0.0,61.0,0.0,1,0
CUST_012402,Cape Town,9007.437719164507,3444.240611712921,4685.423455604841,other,0.0,7.0,8.0,0.0,60.0,0.0,0,0
CUST_010104,Johannesburg,45864.02236040266,5451.303448391576,29734.9549444759,business,0.0,4.0,10.0,1.0,18.0,0.0,0,0
CUST_002386,Cape Town,3124.0,1153.608553348561,1293.853414495164,business,1.0,3.0,7.0,0.0,4.0,1.0,0,0
CUST_007581,Durban,,,,medical,0.0,2.0,7.0,0.0,40.0,0.0,1,0
CUST_009070,Johannesburg,32022.37324524232,16177.879519061276,17364.180336948943,debt_consolidation,0.0,3.0,12.0,0.0,15.0,0.0,0,0
CUST_000310,Johannesburg,18425.810965561486,3496.4450181844604,13347.828921051285,business,0.0,4.0,4.0,1.0,23.0,0.0,0,0
CUST_010272,Cape Town,30013.48682331341,2055.4947284009936,20418.553740019917,home_improvement,0.0,3.0,6.0,0.0,23.0,0.0,0,0
CUST_011288,Johannesburg,28867.342727843235,16412.275839969658,16841.230409254844,education,0.0,6.0,14.0,0.0,48.0,0.0,0,0
CUST_002888,Cape Town,62458.93741057693,19287.294323384496,39984.62668455653,debt_consolidation,0.0,6.0,10.0,3.0,5.0,0.0,0,0
CUST_007799,Johannesburg,,,,business,1.0,2.0,5.0,3.0,55.0,0.0,1,0
CUST_013569,Pretoria,4208.004652987389,1227.3384929668607,1171.2965704265775,debt_consolidation,0.0,4.0,10.0,3.0,8.0,0.0,0,0
CUST_002802,Pretoria,8305.071649335105,1530.7109663710544,3863.4888804430784,car,1.0,6.0,11.0,0.0,53.0,0.0,0,0
CUST_010195,Johannesburg,6793.158041251765,1224.1942978280408,5333.811391644503,car,0.0,5.0,12.0,0.0,9.0,1.0,0,0
CUST_011299,Durban,21976.215080898124,-8155.725824119431,9589.88465715021,car,0.0,4.0,13.0,0.0,147.0,0.0,0,0
CUST_014163,Durban,4329.0,1677.3959125626093,3203.9584096815424,home_improvement,1.0,6.0,8.0,0.0,293.0,0.0,0,0
CUST_003118,Johannesburg,,,,debt_consolidation,1.0,5.0,11.0,0.0,84.0,0.0,1,0
CUST_000591,Johannesburg,26858.0,2477.5902322784286,9329.473476108127,home_improvement,0.0,3.0,6.0,3.0,224.0,1.0,0,0
CUST_004224,Gqeberha,4695.870355074895,0.0,1735.5636641670137,car,1.0,5.0,6.0,4.0,9.0,1.0,0,0
CUST_003728,Johannesburg,18835.978389635413,7754.775943704997,6820.509318343743,auto,0.0,6.0,6.0,0.0,18.0,0.0,0,0
CUST_000669,Johannesburg,103772.58254368027,1174.444504579543,2314.6148902642813,education,0.0,2.0,6.0,0.0,16.0,0.0,0,0
CUST_011783,Durban,,,,business,1.0,12.0,10.0,0.0,14.0,0.0,1,0
CUST_002972,Johannesburg,3165.3494640503554,487.80743314809934,2038.1686870547755,car,0.0,2.0,6.0,0.0,85.0,0.0,0,0
CUST_005879,Cape Town,6814.045237420944,1444.9474793314407,3250.2610041927887,home_improvement,1.0,7.0,8.0,1.0,25.0,1.0,0,0
CUST_013181,Johannesburg,2698.0,349.932420419576,1303.3597125910594,home_improvement,0.0,2.0,5.0,0.0,8.0,0.0,0,0
CUST_005030,Johannesburg,9997.684901084898,2503.64898443422,5686.755186394053,car,0.0,3.0,8.0,0.0,28.0,0.0,0,0
CUST_003078,Johannesburg,6273.156797347616,398.3883335801074,1958.4557768275877,home_improvement,0.0,3.0,8.0,0.0,83.0,0.0,0,0
CUST_010261,Durban,38628.84217027371,26156.997819772587,7052.945885943712,debt_consolidation,0.0,2.0,12.0,0.0,21.0,0.0,0,0
CUST_009458,Gqeberha,64884.62824602417,15878.66556726704,31369.77702577904,education,0.0,3.0,5.0,0.0,61.0,0.0,0,0
CUST_005979,Cape Town,11652.674349807368,3209.08064729476,7695.169922583886,home_improvement,0.0,3.0,10.0,0.0,109.0,0.0,0,0
CUST_013639,Durban,6435.998522877326,2863.3665130303234,3798.1706451545288,business,1.0,5.0,10.0,0.0,18.0,0.0,0,0
CUST_008639,Durban,6524.16398804075,3990.4872063563007,3476.71517442095,other,0.0,8.0,6.0,0.0,115.0,1.0,0,0
CUST_003277,Gqeberha,3185.965327944165,1603.8810373564174,1291.502653743992,car,0.0,8.0,4.0,1.0,190.0,1.0,0,0
CUST_009253,Johannesburg,15617.63887019173,3626.364632522264,8498.768339484292,home_improvement,0.0,4.0,4.0,0.0,147.0,0.0,0,0
CUST_002179,Durban,22406.0,5376.327247116376,12922.843405723908,home_improve,1.0,8.0,11.0,0.0,70.0,0.0,0,0
CUST_009177,Johannesburg,30384.159902150717,12136.868675861044,14384.666108897269,business,0.0,4.0,9.0,0.0,46.0,0.0,0,0
CUST_008657,Cape Town,14087.174505282945,6130.69026207816,10110.353976662807,debt_consolidation,0.0,3.0,12.0,0.0,45.0,0.0,0,0
CUST_000492,Durban,15213.0,3394.4581340492955,8511.112077327365,car,0.0,5.0,9.0,0.0,58.0,1.0,0,0
CUST_013595,Cape Town,22743.0,7750.599559499858,20252.68761600249,debt_consolidation,0.0,4.0,5.0,0.0,3.0,0.0,0,0
CUST_001691,Johannesburg,8782.493923494689,2257.965896268517,5918.05137358191,auto,1.0,3.0,10.0,0.0,29.0,1.0,0,0
CUST_001204,Johannesburg,,,,education,1.0,10.0,6.0,0.0,145.0,1.0,1,0
CUST_005937,Durban,,,,debt_consolidation,0.0,4.0,8.0,0.0,35.0,0.0,1,0
CUST_010153,Johannesburg,14917.206972188293,4114.880861029367,6739.027872611679,car,1.0,4.0,12.0,0.0,41.0,0.0,0,0
CUST_007655,Durban,,,,business,1.0,9.0,11.0,2.0,366.0,1.0,1,0
CUST_012381,Johannesburg,14751.811056274326,7643.60011060436,8766.470682902294,home_improvement,1.0,11.0,12.0,0.0,46.0,0.0,0,0
CUST_000896_DUP,Johannesburg,23822.467107246764,9185.617183189212,8989.514368908542,home_improvement,0.0,3.0,7.0,3.0,148.0,0.0,0,0
CUST_013505,Johannesburg,19700.122954940733,7142.431248180605,4987.866413649735,car,0.0,6.0,9.0,1.0,82.0,0.0,0,0
CUST_007437,Johannesburg,,,,auto,1.0,8.0,12.0,1.0,76.0,1.0,1,0
CUST_009802,Johannesburg,4446.983160472028,2568.4057915771805,2804.476409768681,home_improve,1.0,3.0,15.0,0.0,9.0,0.0,0,0
CUST_013574_DUP,Cape Town,21973.830339887216,9853.064010350132,15953.12389421894,debt_consolidation,0.0,3.0,8.0,1.0,49.0,0.0,0,0
CUST_010766,Durban,,,,education,0.0,5.0,8.0,0.0,11.0,0.0,1,0
CUST_003610,Pretoria,26829.60448629316,14284.506764779368,9778.653178365072,home_improvement,0.0,5.0,9.0,0.0,63.0,0.0,0,0
CUST_012952,Gqeberha,,,,debt_consolidation,0.0,0.0,10.0,0.0,5.0,0.0,1,0
CUST_012058,Cape Town,,2925.2113739652787,1000.0,car,0.0,1.0,7.0,0.0,33.0,1.0,1,0
CUST_010627,Gqeberha,,,,debt_consolidation,1.0,3.0,14.0,0.0,18.0,0.0,1,0
CUST_014925,Cape Town,2240.4973797123,226.5859955639883,1126.8847267011938,car,1.0,3.0,10.0,1.0,8.0,0.0,0,0
CUST_008022,Gqeberha,14779.180909095096,3863.918868530632,6143.799405044305,renovation,0.0,1.0,7.0,0.0,54.0,1.0,0,0
CUST_001753,Johannesburg,,,,debt_consolidation,0.0,4.0,8.0,0.0,25.0,0.0,1,0
CUST_011197,Gqeberha,,,,debt_consolidation,0.0,3.0,9.0,2.0,60.0,0.0,1,0
CUST_004559,Pretoria,54869.30350248521,3483.771133901129,26861.92005670886,debt_consolidation,1.0,6.0,14.0,0.0,6.0,0.0,0,0
CUST_012306,Johannesburg,,,,car,1.0,8.0,15.0,0.0,35.0,0.0,1,0
CUST_003748,Cape Town,14369.0,5046.420181186217,11340.27633597166,debt_consolidation,0.0,5.0,2.0,2.0,8.0,0.0,0,0
CUST_005444,Pretoria,16206.407051401293,2476.319645714548,5738.641677516618,business,0.0,5.0,14.0,0.0,1.0,0.0,0,0
CUST_007725,Pretoria,11369.526395087669,3351.1332553917605,1000.0,debt_consolidation,1.0,3.0,9.0,0.0,117.0,0.0,0,0
CUST_005270,Johannesburg,5148.199880411129,422.55059287889793,3480.154174002085,business,0.0,4.0,6.0,0.0,91.0,0.0,0,0
CUST_008498,Cape Town,5682.018318413615,177.79278599884944,3058.336820191824,car,0.0,3.0,9.0,0.0,80.0,0.0,0,0
CUST_012245,Johannesburg,30133.135270337916,9979.418899504226,16682.38858330681,debt_consolidation,0.0,5.0,8.0,0.0,62.0,0.0,0,0
CUST_008703,Johannesburg,3046.466402610683,1083.341329878941,1000.0,home_improvement,1.0,4.0,14.0,0.0,15.0,0.0,0,0
CUST_007945,Cape Town,19844.680822165203,1974.7725037103269,6350.408038681644,business,0.0,3.0,11.0,2.0,91.0,0.0,0,0
CUST_009316,Johannesburg,6227.638745558941,1695.9851419215054,1926.5129158602176,debt_consolidation,0.0,3.0,7.0,0.0,45.0,0.0,0,0
CUST_014332,Johannesburg,10601.0,4772.559054570567,5668.384975037814,car,0.0,4.0,10.0,0.0,48.0,0.0,0,0
CUST_003515,Port Elizabeth,13118.80598683913,1558.3821114952184,5101.023433875917,debt_consolidation,1.0,6.0,10.0,0.0,123.0,1.0,0,0
CUST_006963,Pretoria,78819.64311334516,40205.79846098984,6084.270468886565,car,0.0,4.0,10.0,3.0,19.0,0.0,0,0
CUST_010192,Johannesburg,,,,business,1.0,2.0,11.0,0.0,81.0,1.0,1,0
CUST_006055,Gqeberha,9199.878480066182,-4372.320229189009,4012.117000006424,car_loan,0.0,8.0,10.0,0.0,26.0,0.0,0,0
CUST_002858,Johannesburg,3612.148729503556,1321.041808923579,1841.903805332631,debt_consolidation,1.0,3.0,5.0,0.0,69.0,0.0,0,0
CUST_004690,Pretoria,7572.50979092435,2417.4948653939587,5408.061013514082,education,0.0,3.0,10.0,0.0,29.0,0.0,0,0
CUST_000509,Pretoria,5134.398370776585,1514.2478899432178,2242.5435625887044,business,0.0,8.0,12.0,3.0,40.0,0.0,0,0
CUST_012672,Johannesburg,,,,auto,1.0,8.0,9.0,0.0,257.0,1.0,1,0
CUST_002711,Durban,6406.279877286517,1897.8606799812424,5348.986139248062,home_improvement,0.0,5.0,5.0,3.0,182.0,0.0,0,0
CUST_006967,Gqeberha,8396.538758231796,1605.2870184716162,2774.355324367319,home_improvement,0.0,4.0,12.0,0.0,71.0,0.0,0,0
CUST_003396,Pretoria,57007.51994851587,20954.67754570507,29554.74129908428,debt_consolidation,0.0,2.0,11.0,0.0,37.0,0.0,0,0
CUST_014480,Johannesburg,2876.6036411719238,1206.8707061864657,1855.82961946372,debt_consolidation,1.0,5.0,8.0,0.0,5.0,1.0,0,0
CUST_000018,Cape Town,5247.577382564001,1239.8832490804746,2074.3739665808007,car,1.0,6.0,8.0,0.0,8.0,1.0,0,0
CUST_011558,Gqeberha,5308.980807528003,1047.4899273821145,1438.2528418678744,car,1.0,5.0,9.0,0.0,111.0,0.0,0,0
CUST_010070,Gqeberha,9644.012558894485,3049.7641264406543,4630.870738212729,home_improve,0.0,5.0,7.0,0.0,69.0,0.0,0,0
CUST_003999,Cape Town,15696.856320425124,9006.67583533499,7216.660797363992,debt_consolidation,0.0,2.0,4.0,0.0,39.0,0.0,0,0
CUST_001495,Durban,22109.77238853062,5653.404329670642,10086.718212676507,car,0.0,5.0,7.0,0.0,346.0,0.0,0,0
CUST_009872,Cape Town,,,,other,1.0,8.0,9.0,0.0,97.0,0.0,1,0
CUST_010731,Cape Town,9299.0,3528.048267426783,4705.979719449603,car,0.0,9.0,6.0,0.0,32.0,0.0,0,0
CUST_009829,Durban,33380.10240584674,1116.961688988715,12623.737411418548,debt_consolidation,1.0,6.0,7.0,2.0,7.0,0.0,0,0
CUST_001440,Durban,8725.545993115076,4459.231604840296,3473.185192509914,debt_consolidation,0.0,1.0,13.0,0.0,119.0,0.0,0,0
CUST_011480,Gqeberha,,,,debt_consolidation,1.0,4.0,11.0,1.0,124.0,1.0,1,0
CUST_007255,Johannesburg,4985.316932751581,2611.387971174297,2387.617625185995,debt_consolidation,0.0,7.0,5.0,0.0,125.0,0.0,0,0
CUST_003522,Cape Town,6986.443943567607,4082.521821510864,4040.786153614396,car,0.0,1.0,13.0,0.0,77.0,0.0,0,0
CUST_014559,Durban,7059.212970413029,1232.0155358587554,4410.944317284018,education,1.0,5.0,11.0,0.0,39.0,0.0,0,0
CUST_003059,Johannesburg,29384.758087280912,683.1428125589715,10237.439814892588,education,0.0,5.0,8.0,0.0,61.0,0.0,0,0
CUST_006786,Gqeberha,15200.508353517223,4098.561212685905,9609.380799445256,medical,0.0,1.0,5.0,0.0,10.0,0.0,0,0
CUST_005020,Gqeberha,5178.491986531111,1141.328104249152,2739.6567909185824,debt_consolidation,0.0,6.0,3.0,0.0,11.0,0.0,0,0
CUST_009608,Cape Town,3737.0,1256.6057589355942,1271.6641830783256,home_improvement,0.0,4.0,8.0,0.0,35.0,0.0,0,0
CUST_010087,Durban,5898.0,1867.2685739972817,4794.563301530954,debt consolidation,1.0,7.0,11.0,0.0,193.0,0.0,0,0
CUST_006445,Cape Town,8069.0,2199.328158575486,5237.6250493141615,debt_consolidation,0.0,2.0,9.0,0.0,11.0,0.0,0,0
CUST_006143,Johannesburg,24018.09870389504,5445.390678071184,10322.573528546864,medical,0.0,5.0,11.0,0.0,25.0,0.0,0,0
CUST_004502,Cape Town,4108.286401492217,1060.9706067338325,2684.5829787829616,education,0.0,5.0,7.0,0.0,17.0,0.0,0,0
CUST_002348,Cape Town,44295.0,20170.9294663276,29472.971085993977,business,0.0,3.0,9.0,1.0,77.0,0.0,0,0
CUST_013087,Johannesburg,38018.58270419813,12537.19431174058,15775.180872730414,home_improvement,0.0,1.0,6.0,0.0,88.0,0.0,0,0
CUST_005194,Pretoria,6591.738030086597,898.1126644841249,4706.446999754759,education,0.0,4.0,8.0,0.0,84.0,1.0,0,0
CUST_000635,Johannesburg,29033.302487234265,7104.40335701886,15275.361607637422,debt_consolidation,0.0,5.0,8.0,0.0,3.0,0.0,0,0
CUST_007722,Pretoria,3281.0,1008.0782627499036,1211.2295405845853,debt_consolidation,0.0,2.0,10.0,0.0,24.0,0.0,0,0
CUST_007435,Johannesburg,13572.695269643176,4721.151027083027,9020.94119073614,home_improvement,0.0,1.0,7.0,3.0,26.0,0.0,0,0
CUST_009426,Durban,8804.0,3465.8423626251497,3995.7750666877223,vehicle,0.0,4.0,8.0,2.0,194.0,0.0,0,0
CUST_004181,Cape Town,,,,home_improvement,1.0,9.0,14.0,1.0,101.0,1.0,1,0
CUST_006036,Johannesburg,,,,debt_consolidation,0.0,4.0,5.0,0.0,87.0,0.0,1,0
CUST_008174,Johannesburg,10427.110199633413,2879.1633306614985,4851.096434047727,debt_consolidation,1.0,5.0,12.0,0.0,0.0,1.0,0,0
CUST_007432,Cape Town,,,,education,0.0,2.0,7.0,0.0,44.0,0.0,1,0
CUST_014275,Johannesburg,12921.0,1453.1436021687568,2583.85622243962,debt_consolidation,0.0,4.0,5.0,0.0,44.0,0.0,0,0
CUST_000762,Johannesburg,26413.0,16571.45836023408,18147.98708249269,other,0.0,3.0,7.0,0.0,1.0,0.0,0,0
CUST_003380,Durban,,,,education,0.0,8.0,5.0,0.0,25.0,0.0,1,0
CUST_000383,Durban,50601.39500751969,23574.227060823418,1581.4515705137812,debt consolidation,0.0,4.0,6.0,0.0,108.0,0.0,0,0
CUST_003406,Port Elizabeth,4756.709919038242,936.587628074444,1838.0057683787256,home_improvement,0.0,4.0,8.0,0.0,43.0,0.0,0,0
CUST_012788,Pretoria,88217.6290602644,-33815.64600867028,40365.12800424088,business,0.0,5.0,16.0,0.0,93.0,1.0,0,0
CUST_007264,Johannesburg,,3618.432343352289,1000.0,other,0.0,5.0,8.0,2.0,29.0,0.0,1,0
CUST_009536,Cape Town,14000.573529421295,3429.0189457662805,8486.363641756156,business,0.0,4.0,6.0,0.0,61.0,0.0,0,0
CUST_005029,Durban,9619.501683835178,2071.011384439549,6954.1362272383085,car,0.0,6.0,5.0,0.0,168.0,1.0,0,0
CUST_007290,Port Elizabeth,7902.0,2870.0636411666696,3426.2322793897592,debt_consolidation,0.0,4.0,5.0,0.0,73.0,0.0,0,0
CUST_008327,Johannesburg,3419.4036289771766,1005.9706613749864,1462.53313237235,medical,1.0,5.0,7.0,0.0,18.0,1.0,0,0
CUST_014970,Durban,20865.0,-5653.888676858457,6079.41669913179,business,0.0,3.0,10.0,0.0,40.0,0.0,0,0
CUST_009172,Port Elizabeth,5141.376741368246,2632.642965997044,2922.090130862461,debt_consolidation,0.0,3.0,6.0,0.0,108.0,0.0,0,0
CUST_007624,Durban,3075.8811552915017,1407.7868231735638,1224.3630420201762,business,0.0,7.0,9.0,0.0,29.0,0.0,0,0
CUST_000771,Johannesburg,10713.938490093966,3789.940423234275,5857.58641693609,business,0.0,8.0,3.0,0.0,12.0,0.0,0,0
CUST_001483,Cape Town,9666.680526010636,3296.8816877401023,7951.313302100616,car,0.0,1.0,6.0,0.0,31.0,0.0,0,0
CUST_009997,Gqeberha,,,,education,1.0,3.0,8.0,0.0,27.0,0.0,1,0
CUST_009246,Pretoria,10406.030999816738,2587.4076338639607,3371.3470264328093,debt_consolidation,0.0,1.0,7.0,0.0,175.0,1.0,0,0
CUST_014774,Cape Town,5307.690464461555,1774.845343172843,2859.8452389706367,debt_consolidation,0.0,3.0,9.0,0.0,62.0,0.0,0,0
CUST_006601,Cape Town,8113.952704392471,2237.623740608384,4702.63128728531,car,1.0,5.0,12.0,0.0,24.0,1.0,0,0
CUST_009186,Durban,,,,other,1.0,3.0,11.0,0.0,10.0,0.0,1,0
CUST_014437,Durban,,,,auto,0.0,7.0,8.0,0.0,50.0,0.0,1,0
CUST_003128,Johannesburg,2925.2883442418934,1238.626936026354,1547.1960179303692,debt_consolidation,1.0,7.0,8.0,1.0,297.0,0.0,0,0
CUST_007363,Cape Town,7044.031952501585,3398.311278963708,1000.0,car,1.0,9.0,4.0,0.0,14.0,1.0,0,0
CUST_010498,Cape Town,7876.585406331647,4604.026268749233,4511.269924987629,business,0.0,5.0,8.0,1.0,28.0,0.0,0,0
CUST_013775_DUP,Gqeberha,34420.320866415896,11171.551055890925,22076.8560699092,debt_consolidation,0.0,1.0,5.0,0.0,1.0,0.0,0,0
CUST_006442,Johannesburg,18827.102068159544,6917.389965467199,5551.959255557376,car,0.0,5.0,9.0,0.0,152.0,0.0,0,0
CUST_001921,Durban,8986.67192021318,2620.647513049614,1000.0,business,0.0,4.0,8.0,3.0,16.0,0.0,0,0
CUST_013975,Durban,5473.094021215108,2550.2165574166797,1242.0884199272837,medical,0.0,7.0,5.0,0.0,61.0,0.0,0,0
CUST_007220,Pretoria,16238.696968546608,11078.246129873494,5827.762825372462,home_improvement,1.0,8.0,15.0,3.0,13.0,1.0,0,0
CUST_000120,Cape Town,10934.28151690083,2651.2614059090256,5871.287038642261,debt_consolidation,0.0,2.0,15.0,0.0,3.0,0.0,0,0
CUST_012015,Johannesburg,9454.0,1367.8834654732204,5305.910096764398,car,1.0,7.0,8.0,0.0,310.0,0.0,0,0
CUST_003423,Durban,11940.6202342061,8183.353350096543,1598.8739085015732,car,0.0,4.0,11.0,7.0,100.0,1.0,0,0
CUST_009484,Port Elizabeth,,,,business,0.0,4.0,5.0,0.0,93.0,0.0,1,0
CUST_008593,Cape Town,14585.834322220924,2325.0739820521794,9838.960771129705,education,0.0,3.0,3.0,0.0,45.0,0.0,0,0
CUST_003630,Durban,,,,education,1.0,4.0,11.0,0.0,46.0,0.0,1,0
CUST_014518,Cape Town,20449.0,8433.102239960934,10303.17413915203,other,0.0,1.0,8.0,0.0,29.0,0.0,0,0
CUST_012154,Durban,4756.160813907647,2103.143461989995,2473.6308067411205,debt_consolidation,0.0,7.0,9.0,4.0,82.0,0.0,0,0
CUST_012832_DUP,Johannesburg,,,,debt_consolidation,0.0,4.0,7.0,0.0,89.0,0.0,1,0
CUST_006125,Gqeberha,,,,education,1.0,7.0,10.0,0.0,62.0,0.0,1,0
CUST_001340,Johannesburg,10224.259307765811,6585.857518107965,4397.066506379326,debt_consolidation,0.0,5.0,8.0,0.0,50.0,1.0,0,0
CUST_009143,Pretoria,8935.034465502738,2727.73143373374,1155.528862623712,education,0.0,4.0,8.0,0.0,115.0,0.0,0,0
CUST_012158,Johannesburg,,,,auto,1.0,4.0,6.0,0.0,65.0,0.0,1,0
CUST_012551,Cape Town,7487.467923809549,3087.2945910547664,3688.5467791858855,car,1.0,9.0,6.0,0.0,41.0,0.0,0,0
CUST_006439,Johannesburg,18419.58904618736,6167.527994532776,13992.745466001388,debt_consolidation,0.0,4.0,8.0,1.0,28.0,0.0,0,0
CUST_009938,Durban,20948.3219788466,7880.587698593335,4133.793342738855,debt_consolidation,1.0,4.0,12.0,3.0,88.0,0.0,0,0
CUST_008427,Johannesburg,12918.295399737786,3065.697261128141,5872.967896935752,debt_consolidation,0.0,4.0,2.0,0.0,149.0,0.0,0,0
CUST_010093,Cape Town,9966.731619159613,1856.691154912121,4637.867337183635,other,0.0,3.0,8.0,1.0,158.0,0.0,0,0
CUST_013500,Durban,,,,home_improvement,0.0,8.0,12.0,1.0,50.0,0.0,1,0
CUST_013418,Pretoria,11539.578128563,4571.652684023356,5483.210635151117,education,0.0,3.0,9.0,1.0,69.0,0.0,0,0
CUST_009317,Gqeberha,8817.0,2728.0055541210327,7646.260848950489,debt_consolidation,0.0,6.0,11.0,0.0,79.0,0.0,0,0
CUST_010209,Johannesburg,,,,debt_consolidation,0.0,3.0,8.0,0.0,54.0,0.0,1,0
CUST_008966,Durban,103772.58254368027,80036.04224117419,60250.775764531,debt_consolidation,0.0,2.0,12.0,0.0,9.0,0.0,0,0
CUST_002272,Cape Town,7301.956620373119,1852.9301976866884,3410.9274378504338,home_improvement,1.0,7.0,6.0,0.0,30.0,1.0,0,0
CUST_009567_DUP,Durban,28856.648510077684,8220.014102453766,3528.131752196646,car,0.0,6.0,4.0,0.0,23.0,0.0,0,0
CUST_013278,Durban,2781.75012609659,454.9149123594767,1169.562239675903,business,0.0,2.0,8.0,0.0,69.0,0.0,0,0
CUST_010992,Durban,5077.545054623816,1861.0959475477396,3961.716943003607,car,0.0,6.0,12.0,1.0,17.0,0.0,0,0
CUST_011583,Port Elizabeth,12885.0,4392.090352005696,3368.239119709123,car,0.0,4.0,5.0,4.0,8.0,1.0,0,0
CUST_003062,Johannesburg,1997.6310938096176,559.9114939965929,1000.0,education,1.0,5.0,11.0,0.0,91.0,0.0,0,0
CUST_008534,Durban,17601.0,8024.946270728687,9241.672124236668,business,1.0,5.0,12.0,7.0,2.0,1.0,0,0
CUST_002199,Cape Town,14418.0,5280.099399453929,7714.309649697016,car,0.0,7.0,6.0,0.0,33.0,0.0,0,0
CUST_008599,Cape Town,,,,car,0.0,3.0,5.0,0.0,9.0,0.0,1,0
CUST_012183,Cape Town,21749.722771139277,1808.4651174334967,9776.301037279069,debt_consolidation,0.0,6.0,9.0,0.0,81.0,0.0,0,0
CUST_008184,Pretoria,32198.229841935216,18116.325075741817,21920.01264609255,debt_consolidation,0.0,5.0,9.0,1.0,10.0,0.0,0,0
CUST_007815,Johannesburg,18042.197505940527,5672.8420581397,8691.757407430803,debt_consolidation,0.0,2.0,4.0,2.0,55.0,0.0,0,0
CUST_010664,Cape Town,,,,home_improvement,0.0,3.0,5.0,0.0,39.0,0.0,1,0
CUST_008602,Durban,64497.1010904298,32031.97181687962,41690.03211915968,medical,0.0,3.0,13.0,0.0,69.0,0.0,0,0
CUST_006640,Cape Town,24400.868618428744,8535.831193472835,14620.370796482664,auto,0.0,3.0,8.0,0.0,4.0,0.0,0,0
CUST_000630,Johannesburg,,22917.26662080017,9096.631642643975,car,0.0,3.0,10.0,0.0,168.0,0.0,1,0
CUST_014083,Pretoria,,,,car,1.0,12.0,11.0,1.0,30.0,0.0,1,0
CUST_013177,Durban,13454.12082168249,5164.525234132213,6713.201677545199,medical,1.0,12.0,11.0,2.0,40.0,0.0,0,0
CUST_000456,Cape Town,12057.771439610431,4945.692344183347,2856.4207979042826,medical,0.0,4.0,7.0,0.0,42.0,0.0,0,0
CUST_011137,Johannesburg,33165.36419865974,14450.145749462425,8226.009644031787,car,0.0,2.0,5.0,0.0,147.0,0.0,0,0
CUST_013592,Cape Town,11162.388638129509,6505.766195568211,7040.099287168207,medical,1.0,0.0,8.0,0.0,16.0,0.0,0,0
CUST_012607,Durban,,,,debt_consolidation,0.0,4.0,3.0,0.0,41.0,0.0,1,0
CUST_012538,Durban,103772.58254368027,37962.52331994541,93105.72946162132,car,0.0,7.0,9.0,0.0,20.0,0.0,0,0
CUST_005333,Johannesburg,,,,car,1.0,5.0,12.0,0.0,6.0,1.0,1,0
